param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.0464159,0.3,20,0.6533333333333334,0.141970262926979,83,0.8,0.8333333333333333,0.55,0.6166666666666667,0.4666666666666667,0.02422652244567871,0.0015490531921386718
0.0464159,0.3,50,0.6666666666666666,0.09888264649460882,78,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.5333333333333333,0.024152278900146484,0.0015294075012207032
0.0464159,0.5,5,0.5766666666666667,0.08137703743822466,151,0.43333333333333335,0.6666666666666666,0.55,0.6,0.6333333333333333,0.018090581893920897,0.0014739990234375
0.0464159,0.5,10,0.6233333333333333,0.124543611281796,118,0.5333333333333333,0.8333333333333333,0.5333333333333333,0.5166666666666667,0.7,0.018099355697631835,0.001477813720703125
0.0464159,0.5,20,0.6566666666666666,0.14476033833738972,82,0.8333333333333333,0.8333333333333333,0.55,0.5166666666666667,0.55,0.01821584701538086,0.001489734649658203
0.0464159,0.5,50,0.7266666666666667,0.06463573143221771,39,0.7333333333333334,0.8333333333333333,0.7333333333333334,0.7,0.6333333333333333,0.018172502517700195,0.001488637924194336
0.0464159,0.7,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.004065227508544922,0.0014322757720947265
0.0464159,0.7,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.004085636138916016,0.0014179706573486327
0.0464159,0.7,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.004020309448242188,0.0014289379119873046
0.0464159,0.7,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.00408639907836914,0.0014470577239990234
0.0464159,0.9,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0038056373596191406,0.0014358997344970704
